#curie_map:
#  CARO: "http://purl.obolibrary.org/obo/CARO_"
#  CL: "http://purl.obolibrary.org/obo/CL_"
#  TAO: "http://purl.obolibrary.org/obo/TAO_"
#  VSAO: "http://purl.obolibrary.org/obo/VSAO_"
#  ZFA: "http://purl.obolibrary.org/obo/ZFA_"
#mapping_set_id: "http://purl.obolibrary.org/obo/uberon/mappings/zfa-mappings.sssom.tsv"
#license: "https://creativecommons.org/licenses/by/3.0/"
subject_id	subject_label	predicate_id	object_id	mapping_justification	mapping_cardinality
ZFA:0000922	muscle pioneer somite 4	semapv:crossSpeciesExactMatch	TAO:0000922	semapv:UnspecifiedMatching	1:1
ZFA:0000923	muscle pioneer somite 7	semapv:crossSpeciesExactMatch	TAO:0000923	semapv:UnspecifiedMatching	1:1
ZFA:0000924	myotome somite 1	semapv:crossSpeciesExactMatch	TAO:0000924	semapv:UnspecifiedMatching	1:1
ZFA:0000925	hypaxial region somite 10	semapv:crossSpeciesExactMatch	TAO:0000925	semapv:UnspecifiedMatching	1:1
ZFA:0000926	myotome somite 12	semapv:crossSpeciesExactMatch	TAO:0000926	semapv:UnspecifiedMatching	1:1
ZFA:0000927	myotome somite 16	semapv:crossSpeciesExactMatch	TAO:0000927	semapv:UnspecifiedMatching	1:1
ZFA:0000928	myotome somite 19	semapv:crossSpeciesExactMatch	TAO:0000928	semapv:UnspecifiedMatching	1:1
ZFA:0000929	myotome somite 21	semapv:crossSpeciesExactMatch	TAO:0000929	semapv:UnspecifiedMatching	1:1
ZFA:0000930	myotome somite 24	semapv:crossSpeciesExactMatch	TAO:0000930	semapv:UnspecifiedMatching	1:1
ZFA:0000931	myotome somite 27	semapv:crossSpeciesExactMatch	TAO:0000931	semapv:UnspecifiedMatching	1:1
ZFA:0000932	myotome somite 3	semapv:crossSpeciesExactMatch	TAO:0000932	semapv:UnspecifiedMatching	1:1
ZFA:0000933	myotome somite 5	semapv:crossSpeciesExactMatch	TAO:0000933	semapv:UnspecifiedMatching	1:1
ZFA:0000934	myotome somite 8	semapv:crossSpeciesExactMatch	TAO:0000934	semapv:UnspecifiedMatching	1:1
ZFA:0000935	neural crest midbrain	semapv:crossSpeciesExactMatch	TAO:0000935	semapv:UnspecifiedMatching	1:1
ZFA:0000936	dorsal fin distal radial	semapv:crossSpeciesExactMatch	TAO:0000936	semapv:UnspecifiedMatching	1:1
ZFA:0000937	hypaxial region somite 13	semapv:crossSpeciesExactMatch	TAO:0000937	semapv:UnspecifiedMatching	1:1
ZFA:0000938	central canal	semapv:crossSpeciesExactMatch	TAO:0000938	semapv:UnspecifiedMatching	1:1
ZFA:0000939	middle lateral line neuromast	semapv:crossSpeciesExactMatch	TAO:0000939	semapv:UnspecifiedMatching	1:1
ZFA:0000940	posterior lateral line neuromast	semapv:crossSpeciesExactMatch	TAO:0000940	semapv:UnspecifiedMatching	1:1
ZFA:0000941	nucleus of the medial longitudinal fasciculus synencephalon	semapv:crossSpeciesExactMatch	TAO:0000941	semapv:UnspecifiedMatching	1:1
ZFA:0000943	pectoral fin skeleton	semapv:crossSpeciesExactMatch	TAO:0000943	semapv:UnspecifiedMatching	1:1
ZFA:0000944	posterior lateral line	semapv:crossSpeciesExactMatch	TAO:0000944	semapv:UnspecifiedMatching	1:1
ZFA:0000946	hypaxial region somite 16	semapv:crossSpeciesExactMatch	TAO:0000946	semapv:UnspecifiedMatching	1:1
ZFA:0000947	dorsal fin proximal radial	semapv:crossSpeciesExactMatch	TAO:0000947	semapv:UnspecifiedMatching	1:1
ZFA:0000948	rhombomere 3	semapv:crossSpeciesExactMatch	TAO:0000948	semapv:UnspecifiedMatching	1:1
ZFA:0000949	rhombomere 7	semapv:crossSpeciesExactMatch	TAO:0000949	semapv:UnspecifiedMatching	1:1
ZFA:0000950	roof plate rhombomere 3	semapv:crossSpeciesExactMatch	TAO:0000950	semapv:UnspecifiedMatching	1:1
ZFA:0000951	roof plate rhombomere 7	semapv:crossSpeciesExactMatch	TAO:0000951	semapv:UnspecifiedMatching	1:1
ZFA:0000952	sclerotome somite 1	semapv:crossSpeciesExactMatch	TAO:0000952	semapv:UnspecifiedMatching	1:1
ZFA:0000953	sclerotome somite 12	semapv:crossSpeciesExactMatch	TAO:0000953	semapv:UnspecifiedMatching	1:1
ZFA:0000954	sclerotome somite 15	semapv:crossSpeciesExactMatch	TAO:0000954	semapv:UnspecifiedMatching	1:1
ZFA:0000955	sclerotome somite 18	semapv:crossSpeciesExactMatch	TAO:0000955	semapv:UnspecifiedMatching	1:1
ZFA:0000956	sclerotome somite 20	semapv:crossSpeciesExactMatch	TAO:0000956	semapv:UnspecifiedMatching	1:1
ZFA:0000957	hypaxial region somite 19	semapv:crossSpeciesExactMatch	TAO:0000957	semapv:UnspecifiedMatching	1:1
ZFA:0000958	sclerotome somite 23	semapv:crossSpeciesExactMatch	TAO:0000958	semapv:UnspecifiedMatching	1:1
ZFA:0000959	sclerotome somite 26	semapv:crossSpeciesExactMatch	TAO:0000959	semapv:UnspecifiedMatching	1:1
ZFA:0000960	sclerotome somite 29	semapv:crossSpeciesExactMatch	TAO:0000960	semapv:UnspecifiedMatching	1:1
ZFA:0000961	sclerotome somite 4	semapv:crossSpeciesExactMatch	TAO:0000961	semapv:UnspecifiedMatching	1:1
ZFA:0000962	sclerotome somite 7	semapv:crossSpeciesExactMatch	TAO:0000962	semapv:UnspecifiedMatching	1:1
ZFA:0000963	slow muscle cell somite 1	semapv:crossSpeciesExactMatch	TAO:0000963	semapv:UnspecifiedMatching	1:1
ZFA:0000964	slow muscle cell somite 12	semapv:crossSpeciesExactMatch	TAO:0000964	semapv:UnspecifiedMatching	1:1
ZFA:0000965	slow muscle cell somite 15	semapv:crossSpeciesExactMatch	TAO:0000965	semapv:UnspecifiedMatching	1:1
ZFA:0000966	slow muscle cell somite 18	semapv:crossSpeciesExactMatch	TAO:0000966	semapv:UnspecifiedMatching	1:1
ZFA:0000967	slow muscle cell somite 20	semapv:crossSpeciesExactMatch	TAO:0000967	semapv:UnspecifiedMatching	1:1
ZFA:0000968	hypaxial region somite 21	semapv:crossSpeciesExactMatch	TAO:0000968	semapv:UnspecifiedMatching	1:1
ZFA:0000969	slow muscle cell somite 23	semapv:crossSpeciesExactMatch	TAO:0000969	semapv:UnspecifiedMatching	1:1
ZFA:0000970	slow muscle cell somite 26	semapv:crossSpeciesExactMatch	TAO:0000970	semapv:UnspecifiedMatching	1:1
ZFA:0000971	slow muscle cell somite 29	semapv:crossSpeciesExactMatch	TAO:0000971	semapv:UnspecifiedMatching	1:1
ZFA:0000972	slow muscle cell somite 4	semapv:crossSpeciesExactMatch	TAO:0000972	semapv:UnspecifiedMatching	1:1
ZFA:0000973	slow muscle cell somite 7	semapv:crossSpeciesExactMatch	TAO:0000973	semapv:UnspecifiedMatching	1:1
ZFA:0000974	somite 10	semapv:crossSpeciesExactMatch	TAO:0000974	semapv:UnspecifiedMatching	1:1
ZFA:0000975	somite 13	semapv:crossSpeciesExactMatch	TAO:0000975	semapv:UnspecifiedMatching	1:1
ZFA:0000976	somite 16	semapv:crossSpeciesExactMatch	TAO:0000976	semapv:UnspecifiedMatching	1:1
ZFA:0000977	somite 19	semapv:crossSpeciesExactMatch	TAO:0000977	semapv:UnspecifiedMatching	1:1
ZFA:0000978	somite 22	semapv:crossSpeciesExactMatch	TAO:0000978	semapv:UnspecifiedMatching	1:1
ZFA:0000979	hypaxial region somite 24	semapv:crossSpeciesExactMatch	TAO:0000979	semapv:UnspecifiedMatching	1:1
ZFA:0000980	somite 25	semapv:crossSpeciesExactMatch	TAO:0000980	semapv:UnspecifiedMatching	1:1
ZFA:0000981	somite 29	semapv:crossSpeciesExactMatch	TAO:0000981	semapv:UnspecifiedMatching	1:1
ZFA:0000982	somite 6	semapv:crossSpeciesExactMatch	TAO:0000982	semapv:UnspecifiedMatching	1:1
ZFA:0000983	somite 9	semapv:crossSpeciesExactMatch	TAO:0000983	semapv:UnspecifiedMatching	1:1
ZFA:0000984	superior reticular formation tegmentum	semapv:crossSpeciesExactMatch	TAO:0000984	semapv:UnspecifiedMatching	1:1
ZFA:0000985	ventral rhombencephalic commissure medulla oblongata	semapv:crossSpeciesExactMatch	TAO:0000985	semapv:UnspecifiedMatching	1:1
ZFA:0000986	hypaxial region somite 27	semapv:crossSpeciesExactMatch	TAO:0000986	semapv:UnspecifiedMatching	1:1
ZFA:0000987	hypaxial region somite 3	semapv:crossSpeciesExactMatch	TAO:0000987	semapv:UnspecifiedMatching	1:1
ZFA:0000988	hypaxial region somite 5	semapv:crossSpeciesExactMatch	TAO:0000988	semapv:UnspecifiedMatching	1:1
ZFA:0000989	hypaxial region somite 8	semapv:crossSpeciesExactMatch	TAO:0000989	semapv:UnspecifiedMatching	1:1
ZFA:0000990	intermediate mesenchyme	semapv:crossSpeciesExactMatch	TAO:0000990	semapv:UnspecifiedMatching	1:1
ZFA:0000991	epaxial region somite 10	semapv:crossSpeciesExactMatch	TAO:0000991	semapv:UnspecifiedMatching	1:1
ZFA:0000992	lateral migration pathway mesenchyme	semapv:crossSpeciesExactMatch	TAO:0000992	semapv:UnspecifiedMatching	1:1
ZFA:0000993	lateral wall neural rod	semapv:crossSpeciesExactMatch	TAO:0000993	semapv:UnspecifiedMatching	1:1
ZFA:0000994	lateral wall rhombomere 3	semapv:crossSpeciesExactMatch	TAO:0000994	semapv:UnspecifiedMatching	1:1
ZFA:0000995	lateral wall rhombomere 6	semapv:crossSpeciesExactMatch	TAO:0000995	semapv:UnspecifiedMatching	1:1
ZFA:0000996	lateral wall spinal cord	semapv:crossSpeciesExactMatch	TAO:0000996	semapv:UnspecifiedMatching	1:1
ZFA:0000997	medial funicular nucleus trigeminal nucleus	semapv:crossSpeciesExactMatch	TAO:0000997	semapv:UnspecifiedMatching	1:1
ZFA:0000998	mesenchyme derived from head mesoderm	semapv:crossSpeciesExactMatch	TAO:0000998	semapv:UnspecifiedMatching	1:1
ZFA:0000999	mesenchyme derived from trunk neural crest	semapv:crossSpeciesExactMatch	TAO:0000999	semapv:UnspecifiedMatching	1:1
ZFA:0001000	mesenchyme pectoral fin	semapv:crossSpeciesExactMatch	TAO:0001000	semapv:UnspecifiedMatching	1:1
ZFA:0001001	epaxial region somite 13	semapv:crossSpeciesExactMatch	TAO:0001001	semapv:UnspecifiedMatching	1:1
ZFA:0001003	muscle pioneer somite 12	semapv:crossSpeciesExactMatch	TAO:0001003	semapv:UnspecifiedMatching	1:1
ZFA:0001004	muscle pioneer somite 15	semapv:crossSpeciesExactMatch	TAO:0001004	semapv:UnspecifiedMatching	1:1
ZFA:0001005	muscle pioneer somite 18	semapv:crossSpeciesExactMatch	TAO:0001005	semapv:UnspecifiedMatching	1:1
ZFA:0001006	muscle pioneer somite 21	semapv:crossSpeciesExactMatch	TAO:0001006	semapv:UnspecifiedMatching	1:1
ZFA:0001007	muscle pioneer somite 24	semapv:crossSpeciesExactMatch	TAO:0001007	semapv:UnspecifiedMatching	1:1
ZFA:0001008	muscle pioneer somite 27	semapv:crossSpeciesExactMatch	TAO:0001008	semapv:UnspecifiedMatching	1:1
ZFA:0001009	muscle pioneer somite 3	semapv:crossSpeciesExactMatch	TAO:0001009	semapv:UnspecifiedMatching	1:1
ZFA:0001010	muscle pioneer somite 5	semapv:crossSpeciesExactMatch	TAO:0001010	semapv:UnspecifiedMatching	1:1
ZFA:0001011	muscle pioneer somite 8	semapv:crossSpeciesExactMatch	TAO:0001011	semapv:UnspecifiedMatching	1:1
ZFA:0001012	epaxial region somite 16	semapv:crossSpeciesExactMatch	TAO:0001012	semapv:UnspecifiedMatching	1:1
ZFA:0001013	myotome somite 10	semapv:crossSpeciesExactMatch	TAO:0001013	semapv:UnspecifiedMatching	1:1
ZFA:0001014	myotome somite 13	semapv:crossSpeciesExactMatch	TAO:0001014	semapv:UnspecifiedMatching	1:1
ZFA:0001015	myotome somite 17	semapv:crossSpeciesExactMatch	TAO:0001015	semapv:UnspecifiedMatching	1:1
ZFA:0001016	myotome somite 2	semapv:crossSpeciesExactMatch	TAO:0001016	semapv:UnspecifiedMatching	1:1
ZFA:0001017	myotome somite 22	semapv:crossSpeciesExactMatch	TAO:0001017	semapv:UnspecifiedMatching	1:1
ZFA:0001018	myotome somite 25	semapv:crossSpeciesExactMatch	TAO:0001018	semapv:UnspecifiedMatching	1:1
ZFA:0001019	myotome somite 28	semapv:crossSpeciesExactMatch	TAO:0001019	semapv:UnspecifiedMatching	1:1
ZFA:0001020	myotome somite 30	semapv:crossSpeciesExactMatch	TAO:0001020	semapv:UnspecifiedMatching	1:1
ZFA:0001021	myotome somite 6	semapv:crossSpeciesExactMatch	TAO:0001021	semapv:UnspecifiedMatching	1:1
ZFA:0001022	myotome somite 9	semapv:crossSpeciesExactMatch	TAO:0001022	semapv:UnspecifiedMatching	1:1
ZFA:0001023	epaxial region somite 19	semapv:crossSpeciesExactMatch	TAO:0001023	semapv:UnspecifiedMatching	1:1
ZFA:0001024	trunk neural crest	semapv:crossSpeciesExactMatch	TAO:0001024	semapv:UnspecifiedMatching	1:1
ZFA:0001025	occipital lateral line neuromast	semapv:crossSpeciesExactMatch	TAO:0001025	semapv:UnspecifiedMatching	1:1
ZFA:0001026	supraorbital lateral line neuromast	semapv:crossSpeciesExactMatch	TAO:0001026	semapv:UnspecifiedMatching	1:1
ZFA:0001027	oral cavity	semapv:crossSpeciesExactMatch	TAO:0001027	semapv:UnspecifiedMatching	1:1
ZFA:0001028	hypurapophysis	semapv:crossSpeciesExactMatch	TAO:0001028	semapv:UnspecifiedMatching	1:1
ZFA:0001029	inner limiting membrane	semapv:crossSpeciesExactMatch	TAO:0001029	semapv:UnspecifiedMatching	1:1
ZFA:0001030	epaxial region somite 21	semapv:crossSpeciesExactMatch	TAO:0001030	semapv:UnspecifiedMatching	1:1
ZFA:0001031	rhombomere 1	semapv:crossSpeciesExactMatch	TAO:0001031	semapv:UnspecifiedMatching	1:1
ZFA:0001032	rhombomere 4	semapv:crossSpeciesExactMatch	TAO:0001032	semapv:UnspecifiedMatching	1:1
ZFA:0001033	roof plate rhombomere 1	semapv:crossSpeciesExactMatch	TAO:0001033	semapv:UnspecifiedMatching	1:1
ZFA:0001034	roof plate rhombomere 4	semapv:crossSpeciesExactMatch	TAO:0001034	semapv:UnspecifiedMatching	1:1
ZFA:0001035	roof plate rhombomere 8	semapv:crossSpeciesExactMatch	TAO:0001035	semapv:UnspecifiedMatching	1:1
ZFA:0001036	sclerotome somite 10	semapv:crossSpeciesExactMatch	TAO:0001036	semapv:UnspecifiedMatching	1:1
ZFA:0001037	sclerotome somite 13	semapv:crossSpeciesExactMatch	TAO:0001037	semapv:UnspecifiedMatching	1:1
ZFA:0001038	sclerotome somite 16	semapv:crossSpeciesExactMatch	TAO:0001038	semapv:UnspecifiedMatching	1:1
ZFA:0001039	sclerotome somite 19	semapv:crossSpeciesExactMatch	TAO:0001039	semapv:UnspecifiedMatching	1:1
ZFA:0001040	epaxial region somite 24	semapv:crossSpeciesExactMatch	TAO:0001040	semapv:UnspecifiedMatching	1:1
ZFA:0001041	sclerotome somite 21	semapv:crossSpeciesExactMatch	TAO:0001041	semapv:UnspecifiedMatching	1:1
ZFA:0001042	sclerotome somite 24	semapv:crossSpeciesExactMatch	TAO:0001042	semapv:UnspecifiedMatching	1:1
ZFA:0001043	sclerotome somite 27	semapv:crossSpeciesExactMatch	TAO:0001043	semapv:UnspecifiedMatching	1:1
ZFA:0001044	sclerotome somite 3	semapv:crossSpeciesExactMatch	TAO:0001044	semapv:UnspecifiedMatching	1:1
ZFA:0001045	sclerotome somite 5	semapv:crossSpeciesExactMatch	TAO:0001045	semapv:UnspecifiedMatching	1:1
ZFA:0001046	sclerotome somite 8	semapv:crossSpeciesExactMatch	TAO:0001046	semapv:UnspecifiedMatching	1:1
ZFA:0001047	slow muscle cell somite 10	semapv:crossSpeciesExactMatch	TAO:0001047	semapv:UnspecifiedMatching	1:1
ZFA:0001048	slow muscle cell somite 13	semapv:crossSpeciesExactMatch	TAO:0001048	semapv:UnspecifiedMatching	1:1
ZFA:0001049	slow muscle cell somite 16	semapv:crossSpeciesExactMatch	TAO:0001049	semapv:UnspecifiedMatching	1:1
ZFA:0001050	slow muscle cell somite 19	semapv:crossSpeciesExactMatch	TAO:0001050	semapv:UnspecifiedMatching	1:1
ZFA:0001051	caudal division of the internal carotid artery	semapv:crossSpeciesExactMatch	TAO:0001051	semapv:UnspecifiedMatching	1:1
ZFA:0001052	primordial hindbrain channel	semapv:crossSpeciesExactMatch	TAO:0001052	semapv:UnspecifiedMatching	1:1
ZFA:0001053	primitive internal carotid artery	semapv:crossSpeciesExactMatch	TAO:0001053	semapv:UnspecifiedMatching	1:1
ZFA:0001054	lateral dorsal aorta	semapv:crossSpeciesExactMatch	TAO:0001054	semapv:UnspecifiedMatching	1:1
ZFA:0001055	pronephric duct opening	semapv:crossSpeciesExactMatch	TAO:0001055	semapv:UnspecifiedMatching	1:1
ZFA:0001056	myotome	semapv:crossSpeciesExactMatch	TAO:0001056	semapv:UnspecifiedMatching	1:1
ZFA:0001057	intersegmental vein	semapv:crossSpeciesExactMatch	TAO:0001057	semapv:UnspecifiedMatching	1:1
ZFA:0001058	caudal fin	semapv:crossSpeciesExactMatch	TAO:0001058	semapv:UnspecifiedMatching	1:1
ZFA:0001059	cranial division of the internal carotid artery	semapv:crossSpeciesExactMatch	TAO:0001059	semapv:UnspecifiedMatching	1:1
ZFA:0001060	basidorsal	semapv:crossSpeciesExactMatch	TAO:0001060	semapv:UnspecifiedMatching	1:1
ZFA:0001061	intersegmental artery	semapv:crossSpeciesExactMatch	TAO:0001061	semapv:UnspecifiedMatching	1:1
ZFA:0001062	primitive mesencephalic artery	semapv:crossSpeciesExactMatch	TAO:0001062	semapv:UnspecifiedMatching	1:1
ZFA:0001063	posterior caudal vein	semapv:crossSpeciesExactMatch	TAO:0001063	semapv:UnspecifiedMatching	1:1
ZFA:0001064	rhombomere	semapv:crossSpeciesExactMatch	TAO:0001064	semapv:UnspecifiedMatching	1:1
ZFA:0001065	lateral mesoderm	semapv:crossSpeciesExactMatch	TAO:0001065	semapv:UnspecifiedMatching	1:1
ZFA:0001066	neural arch	semapv:crossSpeciesExactMatch	TAO:0001066	semapv:UnspecifiedMatching	1:1
ZFA:0001067	anterior cerebral vein	semapv:crossSpeciesExactMatch	TAO:0001067	semapv:UnspecifiedMatching	1:1
ZFA:0001068	mesencephalic artery	semapv:crossSpeciesExactMatch	TAO:0001068	semapv:UnspecifiedMatching	1:1
ZFA:0001069	ventral fin fold	semapv:crossSpeciesExactMatch	TAO:0001069	semapv:UnspecifiedMatching	1:1
ZFA:0001070	presumptive pronephric mesoderm	semapv:crossSpeciesExactMatch	TAO:0001070	semapv:UnspecifiedMatching	1:1
ZFA:0001071	presumptive neural retina	semapv:crossSpeciesExactMatch	TAO:0001071	semapv:UnspecifiedMatching	1:1
ZFA:0001072	thyroid follicle	semapv:crossSpeciesExactMatch	TAO:0001072	semapv:UnspecifiedMatching	1:1
ZFA:0001073	axial vasculature	semapv:crossSpeciesExactMatch	TAO:0001073	semapv:UnspecifiedMatching	1:1
ZFA:0001074	taste bud	semapv:crossSpeciesExactMatch	TAO:0001074	semapv:UnspecifiedMatching	1:1
ZFA:0001075	choroidal fissure	semapv:crossSpeciesExactMatch	TAO:0001075	semapv:UnspecifiedMatching	1:1
ZFA:0001076	intestinal bulb	semapv:crossSpeciesExactMatch	TAO:0001076	semapv:UnspecifiedMatching	1:1
ZFA:0001077	thymus primordium	semapv:crossSpeciesExactMatch	TAO:0001077	semapv:UnspecifiedMatching	1:1
ZFA:0001078	thymus	semapv:crossSpeciesExactMatch	TAO:0001078	semapv:UnspecifiedMatching	1:1
ZFA:0001080	sclerotome	semapv:crossSpeciesExactMatch	TAO:0001080	semapv:UnspecifiedMatching	1:1
ZFA:0001081	thyroid primordium	semapv:crossSpeciesExactMatch	TAO:0001081	semapv:UnspecifiedMatching	1:1
ZFA:0001082	chordo neural hinge	semapv:crossSpeciesExactMatch	TAO:0001082	semapv:UnspecifiedMatching	1:1
ZFA:0001083	ventricular zone	semapv:crossSpeciesExactMatch	TAO:0001083	semapv:UnspecifiedMatching	1:1
ZFA:0001084	epaxial myotome region	semapv:crossSpeciesExactMatch	TAO:0001084	semapv:UnspecifiedMatching	1:1
ZFA:0001085	hypaxial myotome region	semapv:crossSpeciesExactMatch	TAO:0001085	semapv:UnspecifiedMatching	1:1
ZFA:0001086	muscle pioneer	semapv:crossSpeciesExactMatch	TAO:0001086	semapv:UnspecifiedMatching	1:1
ZFA:0001089	myoseptum	semapv:crossSpeciesExactMatch	TAO:0001089	semapv:UnspecifiedMatching	1:1
ZFA:0001093	unspecified	semapv:crossSpeciesExactMatch	TAO:0001093	semapv:UnspecifiedMatching	1:1
ZFA:0001094	whole organism	semapv:crossSpeciesExactMatch	CARO:0000012	semapv:UnspecifiedMatching	1:n
ZFA:0001094	whole organism	semapv:crossSpeciesExactMatch	TAO:0001094	semapv:UnspecifiedMatching	1:n
ZFA:0001095	immature macula	semapv:crossSpeciesExactMatch	TAO:0001095	semapv:UnspecifiedMatching	1:1
ZFA:0001096	immature anterior macula	semapv:crossSpeciesExactMatch	TAO:0001096	semapv:UnspecifiedMatching	1:1
ZFA:0001097	immature posterior macula	semapv:crossSpeciesExactMatch	TAO:0001097	semapv:UnspecifiedMatching	1:1
ZFA:0001098	immature hair cell anterior macula	semapv:crossSpeciesExactMatch	TAO:0001098	semapv:UnspecifiedMatching	1:1
ZFA:0001099	immature hair cell posterior macula	semapv:crossSpeciesExactMatch	TAO:0001099	semapv:UnspecifiedMatching	1:1
ZFA:0001100	hepatic duct	semapv:crossSpeciesExactMatch	TAO:0001100	semapv:UnspecifiedMatching	1:1
ZFA:0001101	gustatory system	semapv:crossSpeciesExactMatch	TAO:0001101	semapv:UnspecifiedMatching	1:1
ZFA:0001104	pharyngeal endoderm	semapv:crossSpeciesExactMatch	TAO:0001104	semapv:UnspecifiedMatching	1:1
ZFA:0001105	embryonic structure	semapv:crossSpeciesExactMatch	TAO:0001105	semapv:UnspecifiedMatching	1:1
ZFA:0001106	pharyngeal pouch	semapv:crossSpeciesExactMatch	TAO:0001106	semapv:UnspecifiedMatching	1:1
ZFA:0001107	internal gill bud	semapv:crossSpeciesExactMatch	TAO:0001107	semapv:UnspecifiedMatching	1:1
ZFA:0001108	anterior commissure	semapv:crossSpeciesExactMatch	TAO:0001108	semapv:UnspecifiedMatching	1:1
ZFA:0001109	oocyte	semapv:crossSpeciesExactMatch	CL:0000023	semapv:UnspecifiedMatching	1:n
ZFA:0001109	oocyte	semapv:crossSpeciesExactMatch	TAO:0001109	semapv:UnspecifiedMatching	1:n
ZFA:0001110	ovarian follicle	semapv:crossSpeciesExactMatch	TAO:0001110	semapv:UnspecifiedMatching	1:1
ZFA:0001111	zona radiata	semapv:crossSpeciesExactMatch	TAO:0001111	semapv:UnspecifiedMatching	1:1
ZFA:0001112	granulosa cell layer	semapv:crossSpeciesExactMatch	TAO:0001112	semapv:UnspecifiedMatching	1:1
ZFA:0001113	thecal cell layer	semapv:crossSpeciesExactMatch	TAO:0001113	semapv:UnspecifiedMatching	1:1
ZFA:0001114	head	semapv:crossSpeciesExactMatch	TAO:0001114	semapv:UnspecifiedMatching	1:1
ZFA:0001115	trunk	semapv:crossSpeciesExactMatch	TAO:0001115	semapv:UnspecifiedMatching	1:1
ZFA:0001116	presumptive structure	semapv:crossSpeciesExactMatch	TAO:0001116	semapv:UnspecifiedMatching	1:1
ZFA:0001117	post-vent region	semapv:crossSpeciesExactMatch	TAO:0001117	semapv:UnspecifiedMatching	1:1
ZFA:0001118	urogenital papilla	semapv:crossSpeciesExactMatch	TAO:0001118	semapv:UnspecifiedMatching	1:1
ZFA:0001119	dermis	semapv:crossSpeciesExactMatch	TAO:0001119	semapv:UnspecifiedMatching	1:1
ZFA:0001120	neuroectoderm	semapv:crossSpeciesExactMatch	TAO:0001120	semapv:UnspecifiedMatching	1:1
ZFA:0001121	presumptive shield	semapv:crossSpeciesExactMatch	TAO:0001121	semapv:UnspecifiedMatching	1:1
ZFA:0001122	primary germ layer	semapv:crossSpeciesExactMatch	TAO:0001122	semapv:UnspecifiedMatching	1:1
ZFA:0001123	axial fin skeleton	semapv:crossSpeciesExactMatch	TAO:0001123	semapv:UnspecifiedMatching	1:1
ZFA:0001124	dorsal fin skeleton	semapv:crossSpeciesExactMatch	TAO:0001124	semapv:UnspecifiedMatching	1:1
ZFA:0001125	organizer inducing center	semapv:crossSpeciesExactMatch	TAO:0001125	semapv:UnspecifiedMatching	1:1
ZFA:0001126	noninvoluting endocytic marginal cell cluster	semapv:crossSpeciesExactMatch	TAO:0001126	semapv:UnspecifiedMatching	1:1
ZFA:0001127	visual system	semapv:crossSpeciesExactMatch	TAO:0001127	semapv:UnspecifiedMatching	1:1
ZFA:0001128	pharyngeal pouch 1	semapv:crossSpeciesExactMatch	TAO:0001128	semapv:UnspecifiedMatching	1:1
ZFA:0001129	pharyngeal pouches 2-6	semapv:crossSpeciesExactMatch	TAO:0001129	semapv:UnspecifiedMatching	1:1
ZFA:0001130	pharyngeal pouch 2	semapv:crossSpeciesExactMatch	TAO:0001130	semapv:UnspecifiedMatching	1:1
ZFA:0001131	pharyngeal pouch 3	semapv:crossSpeciesExactMatch	TAO:0001131	semapv:UnspecifiedMatching	1:1
ZFA:0001132	pharyngeal pouch 6	semapv:crossSpeciesExactMatch	TAO:0001132	semapv:UnspecifiedMatching	1:1
