ClassID	ClassLabel	In ID	In Class	BFO_0000050 part_of ID	BFO_0000050 part_of Label	BFO_0000051 has part ID	BFO_0000051 has part Label
UBERON:0001184	renal artery	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001516	Homo sapiens|abdominal aorta	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001185	right renal artery	-	-	UBERON:0001516	abdominal aorta	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001185	right renal artery	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001516	Danio rerio|abdominal aorta	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001185	right renal artery	-	-	UBERON:0001516	abdominal aorta	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001185	right renal artery	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001516	Homo sapiens|abdominal aorta	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001186	left renal artery	-	-	UBERON:0001516	abdominal aorta	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001186	left renal artery	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001516	Danio rerio|abdominal aorta	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001186	left renal artery	-	-	UBERON:0001516	abdominal aorta	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001186	left renal artery	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001516	Homo sapiens|abdominal aorta	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001187	testicular artery	-	-	UBERON:0004537|UBERON:0004572	blood vasculature|arterial system	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001187	testicular artery	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0004537|UBERON:0004572	Danio rerio|blood vasculature|arterial system	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001187	testicular artery	-	-	UBERON:0004537|UBERON:0004572	blood vasculature|arterial system	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001187	testicular artery	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0004537|UBERON:0004572	Homo sapiens|blood vasculature|arterial system	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001188	right testicular artery	-	-	UBERON:0001184	renal artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001188	right testicular artery	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001184	Danio rerio|renal artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001188	right testicular artery	-	-	UBERON:0001184	renal artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001188	right testicular artery	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001184	Homo sapiens|renal artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001189	left testicular artery	-	-	UBERON:0001184	renal artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001189	left testicular artery	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001184	Danio rerio|renal artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001189	left testicular artery	-	-	UBERON:0001184	renal artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001189	left testicular artery	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001184	Homo sapiens|renal artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001190	ovarian artery	-	-	UBERON:0004537|UBERON:0004572	blood vasculature|arterial system	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001190	ovarian artery	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0004537|UBERON:0004572	Danio rerio|blood vasculature|arterial system	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001190	ovarian artery	-	-	UBERON:0004537|UBERON:0004572	blood vasculature|arterial system	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001190	ovarian artery	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0004537|UBERON:0004572	Homo sapiens|blood vasculature|arterial system	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001191	common iliac artery	-	-	UBERON:0001516|UBERON:0002355	abdominal aorta|pelvis	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001191	common iliac artery	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001516|UBERON:0002355	Danio rerio|abdominal aorta|pelvis	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001191	common iliac artery	-	-	UBERON:0001516|UBERON:0002355	abdominal aorta|pelvis	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001191	common iliac artery	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001516|UBERON:0002355	Homo sapiens|abdominal aorta|pelvis	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001192	left gastric artery	-	-	UBERON:0001640|UBERON:0001194	celiac artery|splenic artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001192	left gastric artery	NCBITaxon:7955	Danio rerio	UBERON:0001640|NCBITaxon:7955|UBERON:0001194	celiac artery|Danio rerio|splenic artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001192	left gastric artery	-	-	UBERON:0001640|UBERON:0001194	celiac artery|splenic artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001192	left gastric artery	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001640|UBERON:0001194	Homo sapiens|celiac artery|splenic artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001193	hepatic artery	-	-	UBERON:0004537|UBERON:0004572	blood vasculature|arterial system	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001193	hepatic artery	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0004537|UBERON:0004572	Danio rerio|blood vasculature|arterial system	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001193	hepatic artery	-	-	UBERON:0004537|UBERON:0004572	blood vasculature|arterial system	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001193	hepatic artery	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0004537|UBERON:0004572	Homo sapiens|blood vasculature|arterial system	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001194	splenic artery	-	-	UBERON:0001640|UBERON:0001194	celiac artery|splenic artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001194	splenic artery	NCBITaxon:7955	Danio rerio	UBERON:0001640|NCBITaxon:7955|UBERON:0001194	celiac artery|Danio rerio|splenic artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001194	splenic artery	-	-	UBERON:0001640|UBERON:0001194	celiac artery|splenic artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001194	splenic artery	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001640|UBERON:0001194	Homo sapiens|celiac artery|splenic artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001195	inferior pancreaticoduodenal artery	-	-	UBERON:0001182	superior mesenteric artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001195	inferior pancreaticoduodenal artery	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001182	Danio rerio|superior mesenteric artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001195	inferior pancreaticoduodenal artery	-	-	UBERON:0001182	superior mesenteric artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001195	inferior pancreaticoduodenal artery	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001182	Homo sapiens|superior mesenteric artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001196	middle colic artery	-	-	UBERON:0001182	superior mesenteric artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001196	middle colic artery	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001182	Danio rerio|superior mesenteric artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001196	middle colic artery	-	-	UBERON:0001182	superior mesenteric artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001196	middle colic artery	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001182	Homo sapiens|superior mesenteric artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001197	ileocolic artery	-	-	UBERON:0001182	superior mesenteric artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001197	ileocolic artery	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001182	Danio rerio|superior mesenteric artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001197	ileocolic artery	-	-	UBERON:0001182	superior mesenteric artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001197	ileocolic artery	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001182	Homo sapiens|superior mesenteric artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001198	superior suprarenal artery	-	-	UBERON:0012255	inferior phrenic artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001198	superior suprarenal artery	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0012255	Danio rerio|inferior phrenic artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001198	superior suprarenal artery	-	-	UBERON:0012255	inferior phrenic artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001198	superior suprarenal artery	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0012255	Homo sapiens|inferior phrenic artery	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0001199	mucosa of stomach	-	-	UBERON:0001167	wall of stomach	CL:0000696|CL:0000172|CL:0002067	PP cell|somatostatin secreting cell|type A enterocrine cell
UBERON:0001199	mucosa of stomach	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001167	Danio rerio|wall of stomach	CL:0000696|CL:0000172|CL:0002067	PP cell|somatostatin secreting cell|type A enterocrine cell
UBERON:0001199	mucosa of stomach	-	-	UBERON:0001167	wall of stomach	CL:0000696|CL:0000172|CL:0002067	PP cell|somatostatin secreting cell|type A enterocrine cell
UBERON:0001199	mucosa of stomach	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001167	Homo sapiens|wall of stomach	CL:0000696|CL:0000172|CL:0002067	PP cell|somatostatin secreting cell|type A enterocrine cell
UBERON:0001200	submucosa of stomach	-	-	UBERON:0001167	wall of stomach	UBERON:0011822	dense irregular connective tissue
UBERON:0001200	submucosa of stomach	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001167	Danio rerio|wall of stomach	UBERON:0011822	dense irregular connective tissue
UBERON:0001200	submucosa of stomach	-	-	UBERON:0001167	wall of stomach	UBERON:0011822	dense irregular connective tissue
UBERON:0001200	submucosa of stomach	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001167	Homo sapiens|wall of stomach	UBERON:0011822	dense irregular connective tissue
UBERON:0001201	serosa of stomach	-	-	UBERON:0001167	wall of stomach	UBERON:0001136|UBERON:0002384	mesothelium|connective tissue
UBERON:0001201	serosa of stomach	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001167	Danio rerio|wall of stomach	UBERON:0001136|UBERON:0002384	mesothelium|connective tissue
UBERON:0001201	serosa of stomach	-	-	UBERON:0001167	wall of stomach	UBERON:0001136|UBERON:0002384	mesothelium|connective tissue
UBERON:0001201	serosa of stomach	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001167	Homo sapiens|wall of stomach	UBERON:0001136|UBERON:0002384	mesothelium|connective tissue
UBERON:0001202	pyloric sphincter	-	-	UBERON:0001166|UBERON:0001015	pylorus|musculature	UBERON:0002385	muscle tissue
UBERON:0001202	pyloric sphincter	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001166|UBERON:0001015	Danio rerio|pylorus|musculature	UBERON:0002385	muscle tissue
UBERON:0001202	pyloric sphincter	-	-	UBERON:0001166|UBERON:0001015	pylorus|musculature	UBERON:0002385	muscle tissue
UBERON:0001202	pyloric sphincter	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001166|UBERON:0001015	Homo sapiens|pylorus|musculature	UBERON:0002385	muscle tissue
UBERON:0001203	muscularis mucosae of stomach	-	-	UBERON:0001199|UBERON:0001015	mucosa of stomach|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
UBERON:0001203	muscularis mucosae of stomach	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001199|UBERON:0001015	Danio rerio|mucosa of stomach|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
UBERON:0001203	muscularis mucosae of stomach	-	-	UBERON:0001199|UBERON:0001015	mucosa of stomach|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
UBERON:0001203	muscularis mucosae of stomach	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001199|UBERON:0001015	Homo sapiens|mucosa of stomach|musculature	CL:0000192|GO:0071953|GO:0031012	smooth muscle cell|elastic fiber|extracellular matrix
UBERON:0001204	mucosa of small intestine	-	-	UBERON:0001242|UBERON:0001168	intestinal mucosa|wall of small intestine	CL:0000696|CL:0000172|CL:0002067	PP cell|somatostatin secreting cell|type A enterocrine cell
UBERON:0001204	mucosa of small intestine	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001242|UBERON:0001168	Danio rerio|intestinal mucosa|wall of small intestine	CL:0000696|CL:0000172|CL:0002067	PP cell|somatostatin secreting cell|type A enterocrine cell
UBERON:0001204	mucosa of small intestine	-	-	UBERON:0001242|UBERON:0001168	intestinal mucosa|wall of small intestine	CL:0000696|CL:0000172|CL:0002067	PP cell|somatostatin secreting cell|type A enterocrine cell
UBERON:0001204	mucosa of small intestine	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001242|UBERON:0001168	Homo sapiens|intestinal mucosa|wall of small intestine	CL:0000696|CL:0000172|CL:0002067	PP cell|somatostatin secreting cell|type A enterocrine cell
UBERON:0001205	submucosa of small intestine	-	-	UBERON:0001168	wall of small intestine	UBERON:0011822	dense irregular connective tissue
UBERON:0001205	submucosa of small intestine	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001168	Danio rerio|wall of small intestine	UBERON:0011822	dense irregular connective tissue
UBERON:0001205	submucosa of small intestine	-	-	UBERON:0001168	wall of small intestine	UBERON:0011822	dense irregular connective tissue
UBERON:0001205	submucosa of small intestine	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001168	Homo sapiens|wall of small intestine	UBERON:0011822	dense irregular connective tissue
UBERON:0001206	serosa of small intestine	-	-	UBERON:0001243|UBERON:0001168	serosa of intestine|wall of small intestine	UBERON:0001136|UBERON:0002384	mesothelium|connective tissue
UBERON:0001206	serosa of small intestine	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001243|UBERON:0001168	Danio rerio|serosa of intestine|wall of small intestine	UBERON:0001136|UBERON:0002384	mesothelium|connective tissue
UBERON:0001206	serosa of small intestine	-	-	UBERON:0001243|UBERON:0001168	serosa of intestine|wall of small intestine	UBERON:0001136|UBERON:0002384	mesothelium|connective tissue
UBERON:0001206	serosa of small intestine	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001243|UBERON:0001168	Homo sapiens|serosa of intestine|wall of small intestine	UBERON:0001136|UBERON:0002384	mesothelium|connective tissue
UBERON:0001207	mucosa of large intestine	-	-	UBERON:0001242|UBERON:0001169	intestinal mucosa|wall of large intestine	CL:0000696|CL:0000172|CL:0002067	PP cell|somatostatin secreting cell|type A enterocrine cell
UBERON:0001207	mucosa of large intestine	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001242|UBERON:0001169	Danio rerio|intestinal mucosa|wall of large intestine	CL:0000696|CL:0000172|CL:0002067	PP cell|somatostatin secreting cell|type A enterocrine cell
UBERON:0001207	mucosa of large intestine	-	-	UBERON:0001242|UBERON:0001169	intestinal mucosa|wall of large intestine	CL:0000696|CL:0000172|CL:0002067	PP cell|somatostatin secreting cell|type A enterocrine cell
UBERON:0001207	mucosa of large intestine	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001242|UBERON:0001169	Homo sapiens|intestinal mucosa|wall of large intestine	CL:0000696|CL:0000172|CL:0002067	PP cell|somatostatin secreting cell|type A enterocrine cell
UBERON:0001208	submucosa of large intestine	-	-	UBERON:0001169	wall of large intestine	UBERON:0011822	dense irregular connective tissue
UBERON:0001208	submucosa of large intestine	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001169	Danio rerio|wall of large intestine	UBERON:0011822	dense irregular connective tissue
UBERON:0001208	submucosa of large intestine	-	-	UBERON:0001169	wall of large intestine	UBERON:0011822	dense irregular connective tissue
UBERON:0001208	submucosa of large intestine	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001169	Homo sapiens|wall of large intestine	UBERON:0011822	dense irregular connective tissue
UBERON:0001209	serosa of large intestine	-	-	UBERON:0001243|UBERON:0001169	serosa of intestine|wall of large intestine	UBERON:0001136|UBERON:0002384	mesothelium|connective tissue
UBERON:0001209	serosa of large intestine	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001243|UBERON:0001169	Danio rerio|serosa of intestine|wall of large intestine	UBERON:0001136|UBERON:0002384	mesothelium|connective tissue
UBERON:0001209	serosa of large intestine	-	-	UBERON:0001243|UBERON:0001169	serosa of intestine|wall of large intestine	UBERON:0001136|UBERON:0002384	mesothelium|connective tissue
