ClassID	ClassLabel	RO_0002488 existence starts during ID	RO_0002488 existence starts during Label	RO_0002492 existence ends during ID	RO_0002492 existence ends during Label	RO_0002496 existence starts during or after ID	RO_0002496 existence starts during or after Label	RO_0002497 existence ends during or before ID	RO_0002497 existence ends during or before Label
UBERON:0001220	quadratus lumborum					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001221	transversus abdominis muscle					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001222	right ureter					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)		
UBERON:0001223	left ureter					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)		
UBERON:0001224	renal pelvis					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)		
UBERON:0001225	cortex of kidney					ZFS:0000022	Gastrula:Bud (Danio)		
UBERON:0001229	renal corpuscle					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001230	glomerular capsule					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)	ZFS:0000037|UBERON:0000113	Larval:Day 5 (Danio)|post-juvenile adult stage
UBERON:0001231	nephron tubule					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001232	collecting duct of renal tubule					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001233	right adrenal gland					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0001234	left adrenal gland					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0001235	adrenal cortex					UBERON:0000111|ZFS:0000023	organogenesis stage|Segmentation:1-4 somites (Danio)		
UBERON:0001236	adrenal medulla					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0001237	paraaortic body					UBERON:0000111	organogenesis stage		
UBERON:0001238	lamina propria of small intestine					ZFS:0000027	Segmentation:20-25 somites (Danio)		
UBERON:0001239	muscularis mucosae of large intestine					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001240	muscularis mucosae of intestine					ZFS:0000020|UBERON:0000111	Gastrula:75%-epiboly (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0001242	intestinal mucosa					ZFS:0000020	Gastrula:75%-epiboly (Danio)		
UBERON:0001243	serosa of intestine					ZFS:0000028	Segmentation:26+ somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001244	internal anal sphincter					ZFS:0000020|UBERON:0000111	Gastrula:75%-epiboly (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0001245	anus					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)		
UBERON:0001246	interlobular bile duct					ZFS:0000035|UBERON:0000111	Larval:Protruding-mouth (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0001252	adventitia of ureter					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)		
UBERON:0001253	lamina propria of ureter					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)		
UBERON:0001254	urothelium of ureter					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001255	urinary bladder					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0001256	wall of urinary bladder					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0001257	trigone of urinary bladder					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0001258	neck of urinary bladder					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0001259	mucosa of urinary bladder					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0001260	serosa of urinary bladder					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001261	lamina propria of urinary bladder					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0001262	wall of intestine					ZFS:0000020	Gastrula:75%-epiboly (Danio)		
UBERON:0001268	peritoneal fluid								
UBERON:0001270	bony pelvis					ZFS:0000042	Juvenile:Days 30-44 (Danio)		
UBERON:0001271	pelvic girdle region					UBERON:0000111|ZFS:0000040	organogenesis stage|Larval:Days 14-20 (Danio)		
UBERON:0001272	innominate bone					UBERON:0000111|ZFS:0000040	organogenesis stage|Larval:Days 14-20 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001274	ischium					ZFS:0000042	Juvenile:Days 30-44 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001275	pubis					ZFS:0000042	Juvenile:Days 30-44 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001277	intestinal epithelium					ZFS:0000020	Gastrula:75%-epiboly (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001278	epithelium of large intestine					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001279	portal triad					ZFS:0000032|UBERON:0000111	Pharyngula:High-pec (Danio)|organogenesis stage		
UBERON:0001280	liver parenchyma					ZFS:0000032|UBERON:0000111	Pharyngula:High-pec (Danio)|organogenesis stage		
UBERON:0001281	hepatic sinusoid					ZFS:0000032|UBERON:0000111	Pharyngula:High-pec (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0001282	intralobular bile duct					ZFS:0000035|UBERON:0000111	Larval:Protruding-mouth (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0001283	bile canaliculus					ZFS:0000035|UBERON:0000111	Larval:Protruding-mouth (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0001284	renal column					ZFS:0000022	Gastrula:Bud (Danio)		
UBERON:0001285	nephron					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001286	Bowman's space					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)	ZFS:0000037|UBERON:0000113	Larval:Day 5 (Danio)|post-juvenile adult stage
UBERON:0001287	proximal convoluted tubule					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001288	loop of Henle					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001289	descending limb of loop of Henle					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001290	proximal straight tubule					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001291	thick ascending limb of loop of Henle					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001292	distal convoluted tubule					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001293	outer medulla of kidney					ZFS:0000022	Gastrula:Bud (Danio)		
UBERON:0001304	germinal epithelium of ovary					UBERON:0000111|ZFS:0000041	organogenesis stage|Larval:Days 21-29 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001305	ovarian follicle					ZFS:0000042	Juvenile:Days 30-44 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001306	cumulus oophorus					UBERON:0000111|ZFS:0000041	organogenesis stage|Larval:Days 21-29 (Danio)		
UBERON:0001307	capsule of ovary					UBERON:0000111|ZFS:0000041	organogenesis stage|Larval:Days 21-29 (Danio)		
UBERON:0001312	superior vesical artery					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001313	iliolumbar artery					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001314	obturator artery					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001315	superior gluteal artery					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001316	external iliac vein					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001317	internal iliac vein					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001318	inferior vesical vein					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001319	vaginal vein					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001320	iliolumbar vein					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001321	obturator vein					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001325	muscle of pelvis					UBERON:0000111|ZFS:0000023	organogenesis stage|Segmentation:1-4 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001326	levator ani muscle					UBERON:0000111|ZFS:0000023	organogenesis stage|Segmentation:1-4 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001327	coccygeus muscle					UBERON:0000111|ZFS:0000023	organogenesis stage|Segmentation:1-4 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001330	pampiniform plexus					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001334	female urethra					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0001336	membranous urethra of male or female					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0001339	ischiocavernosus muscle					UBERON:0000111|ZFS:0000023	organogenesis stage|Segmentation:1-4 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001341	lesser sac					ZFS:0000022	Gastrula:Bud (Danio)		
UBERON:0001342	mesovarium					UBERON:0000111|ZFS:0000041	organogenesis stage|Larval:Days 21-29 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001346	vaginal hymen					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0001347	white adipose tissue					ZFS:0000020	Gastrula:75%-epiboly (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001348	brown adipose tissue					ZFS:0000020	Gastrula:75%-epiboly (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001349	vestibule								
UBERON:0001350	coccyx					UBERON:0000111|ZFS:0000023	organogenesis stage|Segmentation:1-4 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001353	anal region					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)		
UBERON:0001355	deep femoral artery					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001356	medial circumflex femoral artery					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001357	inferior rectal artery					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001359	cerebrospinal fluid					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001360	deep circumflex iliac vein					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001361	femoral vein					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001362	perineal vein					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001366	parietal peritoneum					ZFS:0000028	Segmentation:26+ somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001367	external anal sphincter					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0001390	sural artery					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001393	auditory cortex					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0001394	axillary artery								
UBERON:0001395	thoraco-acromial artery					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001396	lateral thoracic artery					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001397	subscapular artery					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001398	brachial artery					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001400	iliocostalis thoracis muscle					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001401	longissimus thoracis muscle					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001402	longissimus cervicis muscle					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001403	longissimus capitis					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001404	radial artery					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001406	ulnar artery					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001407	semispinalis thoracis					ZFS:0000020|UBERON:0000111	Gastrula:75%-epiboly (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0001408	semispinalis cervicis					ZFS:0000020|UBERON:0000111	Gastrula:75%-epiboly (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0001409	semispinalis capitis					ZFS:0000020|UBERON:0000111	Gastrula:75%-epiboly (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0001415	skin of pelvis					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0001416	skin of abdomen					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0001417	skin of neck					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0001418	skin of thorax					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0001420	subscapular vein					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001421	pectoral girdle region					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0001422	facial lymphatic vessel					ZFS:0000035	Larval:Protruding-mouth (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001425	pectoral lymphatic vessel					ZFS:0000035	Larval:Protruding-mouth (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001426	jugular lymphatic vessel					ZFS:0000035|UBERON:0000111	Larval:Protruding-mouth (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0001434	skeletal system			UBERON:0000066	fully formed stage	UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001437	epiphysis								
UBERON:0001438	metaphysis								
UBERON:0001439	compact bone tissue							UBERON:0000113	post-juvenile adult stage
UBERON:0001443	chest					UBERON:0000111|ZFS:0000022	organogenesis stage|Gastrula:Bud (Danio)		
UBERON:0001444	subdivision of head					UBERON:0000111|ZFS:0000014	organogenesis stage|Blastula:Sphere (Danio)		
UBERON:0001456	face					UBERON:0000111|ZFS:0000027	organogenesis stage|Segmentation:20-25 somites (Danio)		
UBERON:0001457	skin of eyelid					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0001458	skin of lip					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0001464	hip					UBERON:0000111|ZFS:0000014	organogenesis stage|Blastula:Sphere (Danio)		
UBERON:0001467	shoulder					UBERON:0000111|ZFS:0000014	organogenesis stage|Blastula:Sphere (Danio)		
UBERON:0001468	intervertebral joint					UBERON:0000111|ZFS:0000023	organogenesis stage|Segmentation:1-4 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001472	vaginal venous plexus					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001473	lymphatic vessel								
UBERON:0001474	bone element					UBERON:0000111	organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0001479	sesamoid bone					UBERON:0000111	organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0001482	muscle of shoulder					ZFS:0000020|UBERON:0000111	Gastrula:75%-epiboly (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0001483	skin of shoulder					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0001484	articular capsule					UBERON:0000111	organogenesis stage		
UBERON:0001495	pectoral muscle					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001496	ascending aorta					ZFS:0000032|UBERON:0000111	Pharyngula:High-pec (Danio)|organogenesis stage		
UBERON:0001497	muscle of pelvic girdle					ZFS:0000020|UBERON:0000111	Gastrula:75%-epiboly (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0001508	arch of aorta					ZFS:0000036|UBERON:0000111	Larval:Day 4 (Danio)|organogenesis stage		
UBERON:0001514	descending aorta					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0001515	thoracic aorta					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0001516	abdominal aorta					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0001529	brachiocephalic artery					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0001530	common carotid artery plus branches					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
