#curie_map:
#  AAO: "http://purl.obolibrary.org/obo/AAO_"
#  CARO: "http://purl.obolibrary.org/obo/CARO_"
#  CL: "http://purl.obolibrary.org/obo/CL_"
#  EHDAA2: "http://purl.obolibrary.org/obo/EHDAA2_"
#  EMAPA: "http://purl.obolibrary.org/obo/EMAPA_"
#  EV: "http://purl.obolibrary.org/obo/EV_"
#  FBbt: "http://purl.obolibrary.org/obo/FBbt_"
#  FMA: "http://purl.org/sig/ont/fma/fma"
#  GO: "http://purl.obolibrary.org/obo/GO_"
#  KUPO: "http://purl.obolibrary.org/obo/KUPO_"
#  MA: "http://purl.obolibrary.org/obo/MA_"
#  NCIT: "http://purl.obolibrary.org/obo/NCIT_"
#  ORCID: "https://orcid.org/"
#  SCTID: "http://purl.obolibrary.org/obo/SCTID_"
#  VHOG: "http://purl.obolibrary.org/obo/VHOG_"
#  VSAO: "http://purl.obolibrary.org/obo/VSAO_"
#  WBbt: "http://purl.obolibrary.org/obo/WBbt_"
#  XAO: "http://purl.obolibrary.org/obo/XAO_"
#  ZFA: "http://purl.obolibrary.org/obo/ZFA_"
#  obo: "http://purl.obolibrary.org/obo/"
#mapping_set_id: "http://purl.obolibrary.org/obo/cl/cl.sssom.tsv"
#creator_id:
#  - "ORCID:0000-0002-1373-1705"
#  - "ORCID:0000-0002-6095-8718"
#license: "http://creativecommons.org/licenses/by/4.0/"
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	subject_source	object_source	mapping_date
CL:0002287	type IV taste receptor cell	semapv:crossSpeciesExactMatch	FMA:62380		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002288	type V taste receptor cell	semapv:crossSpeciesExactMatch	FMA:67941		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002289	type I taste bud cell	semapv:crossSpeciesExactMatch	FMA:62356		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002290	Y chromosome-bearing sperm cell	semapv:crossSpeciesExactMatch	FMA:84058		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002291	X chromosome-bearing sperm cell	semapv:crossSpeciesExactMatch	FMA:84057		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002292	type I cell of carotid body	semapv:crossSpeciesExactMatch	FMA:84186		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002293	epithelial cell of thymus	semapv:crossSpeciesExactMatch	FMA:72208		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002294	type-1 epithelial cell of thymus	semapv:crossSpeciesExactMatch	FMA:72209		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002295	type-6 epithelial cell of thymus	semapv:crossSpeciesExactMatch	FMA:72214		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002296	type-4 epithelial cell of thymus	semapv:crossSpeciesExactMatch	FMA:72212		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002297	type-3 epithelial cell of thymus	semapv:crossSpeciesExactMatch	FMA:72211		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002298	type-5 epithelial cell of thymus	semapv:crossSpeciesExactMatch	FMA:72213		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002299	type-2 epithelial cell of thymus	semapv:crossSpeciesExactMatch	FMA:72210		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002301	type B synovial cell	semapv:crossSpeciesExactMatch	FMA:66788		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002302	type A synovial cell	semapv:crossSpeciesExactMatch	FMA:66787		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002303	pigmented ciliary epithelial cell	semapv:crossSpeciesExactMatch	FMA:70606		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002304	non-pigmented ciliary epithelial cell	semapv:crossSpeciesExactMatch	FMA:70607		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002305	epithelial cell of distal tubule	semapv:crossSpeciesExactMatch	KUPO:0001055		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002305	epithelial cell of distal tubule	semapv:crossSpeciesExactMatch	FMA:70981		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002306	epithelial cell of proximal tubule	semapv:crossSpeciesExactMatch	KUPO:0001044		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002306	epithelial cell of proximal tubule	semapv:crossSpeciesExactMatch	FMA:70973		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002308	epithelial cell of skin gland	semapv:crossSpeciesExactMatch	FMA:70657		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002309	corticotroph	semapv:crossSpeciesExactMatch	FMA:83098		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002310	mammosomatotroph	semapv:crossSpeciesExactMatch	FMA:83097		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002311	mammotroph	semapv:crossSpeciesExactMatch	FMA:83096		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002312	somatotroph	semapv:crossSpeciesExactMatch	FMA:83095		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002313	endocrine-paracrine cell of prostate gland	semapv:crossSpeciesExactMatch	FMA:74390		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002313	endocrine-paracrine cell of prostate gland	semapv:crossSpeciesExactMatch	FMA:86774		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002314	external supporting cell of vestibular epithelium	semapv:crossSpeciesExactMatch	FMA:75809		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002315	supporting cell of cochlea	semapv:crossSpeciesExactMatch	FMA:79796		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002316	supporting cell of vestibular epithelium	semapv:crossSpeciesExactMatch	FMA:75607		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002317	external limiting cell of vestibular epithelium	semapv:crossSpeciesExactMatch	FMA:75808		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002318	peripheral blood mesothelial cell	semapv:crossSpeciesExactMatch	FMA:86712		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002319	neural cell	semapv:crossSpeciesExactMatch	FMA:70333		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002320		semapv:crossSpeciesExactMatch	ZFA:0009392	connective tissue cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0002320	connective tissue cell	semapv:crossSpeciesExactMatch	FMA:63875		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002321		semapv:crossSpeciesExactMatch	ZFA:0007089	embryonic cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0002321	embryonic cell (metazoa)	semapv:crossSpeciesExactMatch	WBbt:0007028		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002321	embryonic cell (metazoa)	semapv:crossSpeciesExactMatch	FMA:82840		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002322	embryonic stem cell	semapv:crossSpeciesExactMatch	FMA:82841		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002324	basal-myoepithelial cell of mammary gland	semapv:crossSpeciesExactMatch	FMA:67800		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002325	lactocyte	semapv:crossSpeciesExactMatch	FMA:74506		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002325	lactocyte	semapv:crossSpeciesExactMatch	FMA:79866		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002326	luminal epithelial cell of mammary gland	semapv:crossSpeciesExactMatch	FMA:73280		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002350	endocardial cell	semapv:crossSpeciesExactMatch	FMA:75621		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002371		semapv:crossSpeciesExactMatch	ZFA:0009386	somatic cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0002372		semapv:crossSpeciesExactMatch	FBbt:00005812	myotube	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:0002377		semapv:crossSpeciesExactMatch	ZFA:0001725	immature Schwann cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0002377	immature Schwann cell	semapv:crossSpeciesExactMatch	ZFA:0001725		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002379	meningothelial cell	semapv:crossSpeciesExactMatch	FMA:86588		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002422	enucleated reticulocyte	semapv:crossSpeciesExactMatch	FMA:66785		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002450		semapv:crossSpeciesExactMatch	ZFA:0005565	tether cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0002494	cardiocyte	semapv:crossSpeciesExactMatch	FMA:83808		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002494	cardiocyte	semapv:crossSpeciesExactMatch	FMA:84791		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002497	primary trophoblast giant cell	semapv:crossSpeciesExactMatch	EMAPA:16066		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002501	type D1 enteroendocrine cell	semapv:crossSpeciesExactMatch	FMA:63207		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002502	type M enteroendocrine cell	semapv:crossSpeciesExactMatch	FMA:63420		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002503	adventitial cell	semapv:crossSpeciesExactMatch	FMA:84639		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002518		semapv:crossSpeciesExactMatch	ZFA:0009374	kidney epithelial cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0002518	kidney epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001019		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002538		semapv:crossSpeciesExactMatch	ZFA:0009379	intrahepatic bile duct epithelial cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0002543	vein endothelial cell	semapv:crossSpeciesExactMatch	KUPO:0001099		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002543	vein endothelial cell	semapv:crossSpeciesExactMatch	FMA:62104		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002546		semapv:crossSpeciesExactMatch	ZFA:0005773	embryonic blood vessel endothelial progenitor cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0002563		semapv:crossSpeciesExactMatch	ZFA:0009399	intestinal epithelial cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0002584	renal cortical epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001016		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002586	retinal pigment epithelial cell	semapv:crossSpeciesExactMatch	FMA:75802		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002597	smooth muscle cell of bladder	semapv:crossSpeciesExactMatch	KUPO:0001122		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002635	nonkeratinized epithelial cell of anal column	semapv:crossSpeciesExactMatch	FMA:263146		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002636	nonkeratinized epithelial cell of inferior part of anal canal	semapv:crossSpeciesExactMatch	FMA:263144		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002641	epithelial cell of esophageal gland proper	semapv:crossSpeciesExactMatch	FMA:256141		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002642	epithelial cell of esophageal cardiac gland	semapv:crossSpeciesExactMatch	FMA:256143		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002643	nonkeratinized cell of stratum corneum of esophageal epithelium	semapv:crossSpeciesExactMatch	FMA:263148		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002644	endo-epithelial cell of tympanic part of viscerocranial mucosa	semapv:crossSpeciesExactMatch	FMA:70628		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002645	endo-epithelial cell of pharyngotympanic part of viscerocranial mucosa	semapv:crossSpeciesExactMatch	FMA:70629		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002651	endothelial cell of venous sinus of spleen	semapv:crossSpeciesExactMatch	FMA:72140		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002652	endothelial cell of high endothelial venule	semapv:crossSpeciesExactMatch	FMA:67759		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002654	epithelial cell of stratum corneum of esophageal epithelium	semapv:crossSpeciesExactMatch	FMA:70733		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002655	epithelial cell of stratum spinosum of esophageal epithelium	semapv:crossSpeciesExactMatch	FMA:70732		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002656	glandular cell of endometrium	semapv:crossSpeciesExactMatch	FMA:86489		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002657	glandular cell of esophagus	semapv:crossSpeciesExactMatch	FMA:86548		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002658	glandular cell of the large intestine	semapv:crossSpeciesExactMatch	FMA:87194		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002659	glandular epithelial cell of stomach	semapv:crossSpeciesExactMatch	FMA:86554		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002660	luminal cell of acinus of lactiferous gland	semapv:crossSpeciesExactMatch	FMA:74505		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002661	luminal cell of lactiferous terminal ductal lobular unit	semapv:crossSpeciesExactMatch	FMA:87168		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002662	luminal cell of lactiferous duct	semapv:crossSpeciesExactMatch	FMA:74504		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0002663	myocardial endocrine cell of atrium	semapv:crossSpeciesExactMatch	FMA:83389		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0005000		semapv:crossSpeciesExactMatch	ZFA:0000778	spinal cord interneuron	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0005001		semapv:crossSpeciesExactMatch	ZFA:0005328	iridoblast	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0005002		semapv:crossSpeciesExactMatch	ZFA:0005245	xanthoblast	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0005003		semapv:crossSpeciesExactMatch	ZFA:0005329	leucoblast	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0005004		semapv:crossSpeciesExactMatch	ZFA:0005331	pigment erythroblast	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0005005		semapv:crossSpeciesExactMatch	ZFA:0005332	cyanoblast	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0005006		semapv:crossSpeciesExactMatch	ZFA:0005323	ionocyte	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0005007		semapv:crossSpeciesExactMatch	ZFA:0005240	Kolmer-Agduhr neuron	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0005009		semapv:crossSpeciesExactMatch	ZFA:0005322	renal principal cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0005010		semapv:crossSpeciesExactMatch	ZFA:0009375	renal intercalated cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0005010	renal intercalated cell	semapv:crossSpeciesExactMatch	FMA:86560		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0005011		semapv:crossSpeciesExactMatch	ZFA:0009376	renal alpha-intercalated cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0005012		semapv:crossSpeciesExactMatch	ZFA:0005242	multi-ciliated epithelial cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0005013		semapv:crossSpeciesExactMatch	ZFA:0005243	single ciliated epithelial cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0005014		semapv:crossSpeciesExactMatch	ZFA:0005244	auditory epithelial support cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0005015	inner phalangeal cell	semapv:crossSpeciesExactMatch	FMA:79801		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0005018		semapv:crossSpeciesExactMatch	ZFA:0005599	ghrelin secreting cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0005019		semapv:crossSpeciesExactMatch	ZFA:0005598	pancreatic epsilon cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0005020		semapv:crossSpeciesExactMatch	ZFA:0009393	lymphangioblast	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0005021		semapv:crossSpeciesExactMatch	ZFA:0009394	mesenchymal lymphangioblast	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0005022		semapv:crossSpeciesExactMatch	ZFA:0009395	vascular lymphangioblast	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0005023		semapv:crossSpeciesExactMatch	ZFA:0005731	branchiomotor neuron	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0005024		semapv:crossSpeciesExactMatch	ZFA:0005733	somatomotor neuron	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0005025		semapv:crossSpeciesExactMatch	ZFA:0005732	visceromotor neuron	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0007004		semapv:crossSpeciesExactMatch	ZFA:0007084	premigratory neural crest cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0007007		semapv:crossSpeciesExactMatch	ZFA:0005744	notochord outer sheath cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0007011		semapv:crossSpeciesExactMatch	ZFA:0005775	enteric neuron	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0007016		semapv:crossSpeciesExactMatch	ZFA:0000003	adaxial cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0007022		semapv:crossSpeciesExactMatch	ZFA:0005239	micropylar cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0008004		semapv:crossSpeciesExactMatch	FBbt:00005073	somatic muscle cell	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:0008007		semapv:crossSpeciesExactMatch	FBbt:00005070	visceral muscle cell	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:0008025		semapv:crossSpeciesExactMatch	ZFA:0005873	noradrenergic neuron	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0008026		semapv:crossSpeciesExactMatch	FBbt:00005038	tracheocyte	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:0008034		semapv:crossSpeciesExactMatch	ZFA:0005944	mural cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0008037	gamma motor neuron	semapv:crossSpeciesExactMatch	FMA:83660		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0008039	lower motor neuron	semapv:crossSpeciesExactMatch	FMA:84632		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0010012	cerebral cortex neuron	semapv:crossSpeciesExactMatch	FMA:84104		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0011004		semapv:crossSpeciesExactMatch	ZFA:0009401	lens fiber cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0011102		semapv:crossSpeciesExactMatch	ZFA:0005776	parasympathetic neuron	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0011103		semapv:crossSpeciesExactMatch	ZFA:0005777	sympathetic neuron	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0011109		semapv:crossSpeciesExactMatch	ZFA:0005778	hypocretin-secreting neuron	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0011110		semapv:crossSpeciesExactMatch	FBbt:00007367	histaminergic neuron	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:0015000		semapv:crossSpeciesExactMatch	ZFA:0005730	cranial motor neuron	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:0017005	lymphoblast	semapv:crossSpeciesExactMatch	FMA:83030		semapv:UnspecifiedMatching	obo:cl.owl		
CL:0017006	B-lymphoblast	semapv:crossSpeciesExactMatch	FMA:83031		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000082		semapv:crossSpeciesExactMatch	ZFA:0009370	stretch receptor cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:1000083		semapv:crossSpeciesExactMatch	ZFA:0009371	stratified keratinized epithelial stem cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:1000147		semapv:crossSpeciesExactMatch	ZFA:0009402	heart valve cell	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:1000155		semapv:crossSpeciesExactMatch	FBbt:00005797	Malpighian tubule Type II cell	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:1000191	pillar cell	semapv:crossSpeciesExactMatch	FMA:75722		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000275	smooth muscle cell of small intestine	semapv:crossSpeciesExactMatch	FMA:15050		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000276	smooth muscle fiber of duodenum	semapv:crossSpeciesExactMatch	FMA:15058		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000277	smooth muscle fiber of jejunum	semapv:crossSpeciesExactMatch	FMA:15062		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000278	smooth muscle fiber of ileum	semapv:crossSpeciesExactMatch	FMA:15066		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000279	smooth muscle cell of large intestine	semapv:crossSpeciesExactMatch	FMA:15653		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000280	smooth muscle cell of colon	semapv:crossSpeciesExactMatch	FMA:15663		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000281	smooth muscle cell of cecum	semapv:crossSpeciesExactMatch	FMA:15681		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000282	smooth muscle fiber of ascending colon	semapv:crossSpeciesExactMatch	FMA:17518		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000283	smooth muscle fiber of transverse colon	semapv:crossSpeciesExactMatch	FMA:17519		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000284	smooth muscle fiber of descending colon	semapv:crossSpeciesExactMatch	FMA:17520		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000285	smooth muscle cell of sigmoid colon	semapv:crossSpeciesExactMatch	FMA:17521		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000286	smooth muscle cell of rectum	semapv:crossSpeciesExactMatch	FMA:17522		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000287	myocyte of anterior internodal tract	semapv:crossSpeciesExactMatch	FMA:223276		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000288	myocyte of atrial branch of anterior internodal tract	semapv:crossSpeciesExactMatch	FMA:223277		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000289	myocyte of atrial septal branch of anterior internodal tract	semapv:crossSpeciesExactMatch	FMA:223278		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000290	myocyte of middle internodal tract	semapv:crossSpeciesExactMatch	FMA:223279		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000291	myocyte of posterior internodal tract	semapv:crossSpeciesExactMatch	FMA:223280		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000296	epithelial cell of urethra	semapv:crossSpeciesExactMatch	FMA:256165		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000298	mesothelial cell of dura mater	semapv:crossSpeciesExactMatch	FMA:256516		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000299	fibroblast of connective tissue of prostate	semapv:crossSpeciesExactMatch	FMA:261271		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000300	fibroblast of outer membrane of prostatic capsule	semapv:crossSpeciesExactMatch	FMA:261273		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000301	fibroblast of subepithelial connective tissue of prostatic gland	semapv:crossSpeciesExactMatch	FMA:261275		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000302	fibroblast of papillary layer of dermis	semapv:crossSpeciesExactMatch	FMA:261277		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000303	fibroblast of areolar connective tissue	semapv:crossSpeciesExactMatch	FMA:261279		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000304	fibroblast of connective tissue of nonglandular part of prostate	semapv:crossSpeciesExactMatch	FMA:261281		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000305	fibroblast of connective tissue of glandular part of prostate	semapv:crossSpeciesExactMatch	FMA:261283		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000306	fibroblast of tunica adventitia of artery	semapv:crossSpeciesExactMatch	FMA:261285		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000307	fibroblast of dense regular elastic tissue	semapv:crossSpeciesExactMatch	FMA:261287		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000308	fibrocyte of adventitia of ureter	semapv:crossSpeciesExactMatch	FMA:261289		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000309	epicardial adipocyte	semapv:crossSpeciesExactMatch	FMA:261293		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000310	adipocyte of epicardial fat of right ventricle	semapv:crossSpeciesExactMatch	FMA:261297		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000311	adipocyte of epicardial fat of left ventricle	semapv:crossSpeciesExactMatch	FMA:261300		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000312	bronchial goblet cell	semapv:crossSpeciesExactMatch	FMA:263032		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000313	gastric goblet cell	semapv:crossSpeciesExactMatch	FMA:263035		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000314	gastric cardiac gland goblet cell	semapv:crossSpeciesExactMatch	FMA:263038		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000315	principal gastric gland goblet cell	semapv:crossSpeciesExactMatch	FMA:263040		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000317	intestinal villus goblet cell	semapv:crossSpeciesExactMatch	FMA:263046		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000320	large intestine goblet cell	semapv:crossSpeciesExactMatch	FMA:263054		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000321	large intestine crypt goblet cell	semapv:crossSpeciesExactMatch	FMA:263056		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000322	pancreatic goblet cell	semapv:crossSpeciesExactMatch	FMA:263058		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000323	pyloric gastric gland goblet cell	semapv:crossSpeciesExactMatch	FMA:263061		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000324	duodenal goblet cell	semapv:crossSpeciesExactMatch	FMA:263063		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000325	jejunal goblet cell	semapv:crossSpeciesExactMatch	FMA:263065		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000326	ileal goblet cell	semapv:crossSpeciesExactMatch	FMA:263067		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000327	appendix goblet cell	semapv:crossSpeciesExactMatch	FMA:263069		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000329	tracheal goblet cell	semapv:crossSpeciesExactMatch	FMA:263075		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000330	serous cell of epithelium of trachea	semapv:crossSpeciesExactMatch	FMA:263078		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000331	serous cell of epithelium of bronchus	semapv:crossSpeciesExactMatch	FMA:263080		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000332	serous cell of epithelium of terminal bronchiole	semapv:crossSpeciesExactMatch	FMA:263082		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000333	serous cell of epithelium of lobular bronchiole	semapv:crossSpeciesExactMatch	FMA:263084		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000334	enterocyte of epithelium of small intestine	semapv:crossSpeciesExactMatch	FMA:263086		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000335	enterocyte of epithelium of intestinal villus	semapv:crossSpeciesExactMatch	FMA:263088		semapv:UnspecifiedMatching	obo:cl.owl		
